# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
23038198 35.58484 35.15294 35.41948 -135.30   24.13  204.95   15.63   19.22 2.2507e+08 7.4634e+08 15.84930 1.85126 0.43230   20970 4.6044e+05     2293 23038580 23038580
23038204 35.37326 35.14538 35.61441 -155.48    9.75  219.97    8.40    8.94 2.4211e+07 8.6423e+07 7.53803 0.86558 0.39240   334.1   21937      235 23038580 23038580
23038207 35.55998 35.15785 35.60434 -194.98  -19.85  220.85   12.89   16.51 1.2142e+08 3.6465e+08 12.90282 1.54667 0.36590    5301 1.675e+05     1646 23038580 23038580
23038208 35.50522 35.11490 35.64446 -181.04  -24.38  190.88   13.27   15.33 1.2275e+08 2.7958e+08 12.94930 1.73574 0.45880    3183 1.1511e+05     1383 23038580 23038580
23038227 35.34719 35.03639 35.48341  -26.73  -76.07  210.79    9.22    9.92 3.8197e+07 9.9859e+07 8.77606 1.11842 0.30280  440.94   26903      542 23038580 23038580
23038231 35.40368 35.18503 35.55348  -67.18   -8.64  209.74   20.98   28.26 5.1915e+08 2.0521e+09 20.94225 1.56784 0.40570 1.462e+05 1.9194e+06     7174 23038580 23038580
23038256 35.53854 35.00790 35.58346 -162.50  308.72  198.91    9.15   10.03 6.0141e+07 9.1352e+07 10.20845 1.57345 0.56180  371.65   23725      772 23038580 23038580
23038303 35.67063 34.78435 35.53037    4.72   53.04  371.82    8.42    9.95 4.1803e+07 1.6338e+08 9.04225 1.14733 0.40570  1134.8   53914      820 23038580 23038580
23038304 35.66651 34.78915 35.54224   -7.63   66.71  377.50    9.14   10.51 2.7986e+07 1.5056e+08 7.91127 0.60308 0.39240  970.02   48040      340 23038580 23038580
23038319 35.62465 34.87855 35.57697 -128.84   75.68  342.99    8.58   11.46 2.0423e+07 1.3125e+08 7.12254 0.51960 0.27620   745.3   39576     1450 23038580 23038580
23038335 35.39499 35.22582 35.60594 -124.07   78.72  235.62    9.96   11.66 4.293e+07 1.2937e+08 9.12394 0.88508 0.27620  724.86   38775     1238 23038580 23038580
23038352 35.53991 35.19111 35.52714 -215.92   77.07  247.52   10.25    9.98 4.1042e+07 8.6239e+07 8.98732 0.88311 0.40570  332.75   21872      359 23038580 23038580
23038357 35.65484 35.16682 35.62738 -109.26   93.60  232.56   10.54   24.70 4.7845e+07 9.1915e+08 9.45915 0.83434 0.21310   31279 6.1783e+05     1056 23038761 23038580
23038359 35.62084 35.22611 35.56066 -133.62  184.05  256.70    9.12    8.87 3.4986e+07 5.1817e+07 8.52254 0.84121 0.35260  125.12   10654      325 23038580 23038580
23038361 35.67651 35.10193 35.47487  -53.71  230.02  255.54    8.20    8.95 1.3996e+07 3.2155e+07 6.27887 0.41104 0.20000  50.058  5431.3      286 23038580 23038580
23038362 35.59480 35.14745 35.74975 -131.95   67.64  251.91    8.36    9.63 2.3831e+07 6.2986e+07 7.49859 0.80375 0.36590  182.01   14035      212       -1       -1
23038369 35.41118 34.90669 35.45869   23.79  127.30  212.85   22.52   39.56 3.1352e+08 2.8338e+09 17.70282 1.38633 0.21310 2.7168e+05 3.0261e+06     1705 23038580 23038580
23038371 35.46946 34.95528 35.38892 -182.46  202.58  229.52   13.42   14.47 5.693e+07 1.5155e+08 10.02394 0.68231 0.25000  982.25   48485      344 23038580 23038580
23038373 35.40894 34.90541 35.45172  -82.08  153.43  218.22   11.36   16.74 3.593e+07 3.0254e+08 8.59859 0.53608 0.30280  3703.8 1.2868e+05      422 23038369 23038580
23038374 35.42982 34.91885 35.42879   -8.89  165.22  244.36    9.47   12.72 1.569e+07 1.2785e+08 6.52394 0.38116 0.26290  708.58   38133      243 23038580 23038580
23038376 35.47864 35.07017 35.50168  -98.59   -0.75  524.22   11.41   12.96 3.6873e+07 1.2237e+08 8.67324 0.40615 0.30280  651.43   35846      223 23038580 23038580
23038379 35.48144 34.98401 35.34565 -122.78  167.77  314.36   11.13   10.69 2.8366e+07 1.322e+08 7.94648 0.48577 0.31610  755.62   39979      200 23038580 23038580
23038380 35.45023 35.04214 35.34821  -62.16  183.79  387.43   16.22   20.67 1.5394e+08 6.9169e+08 13.96479 0.94934 0.26290   18121 4.1357e+05      878 23038580 23038580
23038381 35.49685 35.02328 35.36372 -194.66  139.73  282.28   11.90   14.86 4.9746e+07 2.1394e+08 9.58310 0.97070 0.28950  1904.3   78893      346 23038580 23038580
23038384 35.45516 35.06972 35.36361  -28.58  106.11  394.32   20.41   22.97 2.5042e+08 1.1665e+09 16.42394 1.38040 0.32930   49426 8.6486e+05     1388 23038580 23038580
23038386 35.57098 34.78937 35.32470 -104.11  138.21  255.23   14.57   17.92 1.0477e+08 3.662e+08 12.28451 0.97683 0.25000  5344.3 1.685e+05      583 23038393 23038580
23038388 35.53549 34.85932 35.23786  -19.74  121.86  204.98    9.48   11.02 4.8606e+07 1.8225e+08 9.50986 0.88659 0.35260  1399.8   62912      355 23038580 23038580
23038390 35.50081 34.89125 35.33955  -92.42  196.02  321.52    8.64    8.56 1.3239e+07 3.4042e+07 6.16479 0.32657 0.33930  55.851  5886.8       88 23038580 23038580
23038393 35.56757 34.79272 35.34185 -100.68  120.69  216.65   26.31   35.87 1.0041e+09 4.2042e+09 26.09296 3.08237 0.35260 5.7934e+05 5.277e+06     5995 23038580 23038580
23038394 35.52001 34.84068 35.47473 -140.55   61.53  140.90    9.42   10.07 1.5887e+07 4.6521e+07 6.55070 0.34834 0.27620  101.73  9149.4       92 23032986 23038580
23038396 35.51860 34.86773 35.43259 -283.43  -37.06  282.57   10.07   12.20 2.893e+07 1.218e+08 8.00000 0.77738 0.27620  645.68   35613      533 23038439 23038580
23038401 35.53732 34.85682 35.45731  -65.92  137.14  287.03    8.30   12.00 1.2861e+07 1.2482e+08 6.10423 0.57884 0.27620  676.71   36864      256 23038439 23038580
23038402 35.51070 34.87455 35.46525   17.46  208.18  245.11   10.46   12.96 3.3099e+07 1.0156e+08 8.36620 0.70656 0.25000  455.51   27554      205 23038439 23038580
23038403 35.57682 34.84377 35.46108 -205.36  -59.95  234.58    9.18    9.87 2.931e+07 8.662e+07 8.03380 0.79169 0.30280  335.57   22008      663 23038580 23038580
23038406 35.64720 34.93800 35.46323 -121.31  203.72  263.88   15.97   18.14 1.8056e+08 7.4592e+08 14.72958 1.07140 0.39240   20947 4.6007e+05     2834 23038580 23038580
23038420 35.50835 34.93624 35.36676  -92.52  260.30  296.10   11.34   11.47 4.6338e+07 1.0156e+08 9.35915 0.55008 0.39240  455.51   27554      278 23038580 23038580
23038421 35.57505 34.90489 35.38499  -66.20  186.70  138.78   12.11   12.41 5.2958e+07 1.407e+08 9.78451 0.59903 0.31610  851.74   43659      341 23038580 23038580
23038427 35.60502 34.91818 35.38832 -132.09  234.53  308.53   10.29   12.30 5.069e+07 1.6873e+08 9.64366 0.55326 0.35260  1207.2   56424      292 23038580 23038580
23038434 35.48215 34.89800 35.49869  -11.14  117.04   87.32   10.12    9.59 1.7394e+07 6.431e+07 6.75211 0.44503 0.30280  189.43   14453      238 23038439 23038580
23038435 35.48471 34.92331 35.37138  -66.07  140.61  213.87   13.36   16.84 5.2197e+07 2.6761e+08 9.73803 0.62401 0.21310  2926.5 1.0821e+05      434 23038580 23038580
23038437 35.56557 34.95501 35.32793  -56.30  185.12  185.45   13.02   20.20 1.7549e+08 7.0803e+08 14.58873 1.54523 0.32930   18952 4.2743e+05     1745 23038580 23038580
23038439 35.49036 34.88600 35.44332  -60.99  155.43   85.85   61.60   70.76 1.8704e+10 3.8197e+10 69.16761 11.11898 0.36590 3.9485e+07 1.1386e+08   142890 23038580 23038580
23038440 35.51889 34.97080 35.43549  -22.74  255.91  277.49    9.19   13.22 1.4746e+07 1.3617e+08 6.39014 0.52062 0.26290  799.81   41685      104 23038580 23038580
23038445 35.63415 34.91634 35.33654  -69.48  148.65  252.67    8.30    9.24 1.7972e+07 5.693e+07 6.82535 0.40171 0.31610   149.9   12168      367 23038580 23038580
23038450 35.55122 34.91038 35.32480  -97.65  195.98  345.03    9.48   13.23 2.8563e+07 1.201e+08 7.96479 0.84997 0.21310  628.45   34912      208 23038580 23038580
23038452 35.59165 35.07659 35.29704  -91.69  176.10  338.87   10.71   13.29 3.8014e+07 1.5521e+08 8.76197 0.80113 0.30280  1028.3   50147      256 23038580 23038580
23038453 35.59343 35.09086 35.34073 -107.57   82.19  351.40    8.04   13.39 1.1725e+07 6.4873e+07 5.91972 0.42754 0.16330  192.63   14632       76 23038580 23038580
23038454 35.69347 34.92863 35.27731 -102.28  148.91  325.04    8.44   10.08 1.7775e+07 8.7746e+07 6.80000 0.44580 0.28950     344   22413      113 23038580 23038580
23038457 35.65502 34.92262 35.31497  -75.34  153.60  350.74   12.14   15.55 4.7282e+07 1.407e+08 9.42254 0.74452 0.16330  851.74   43659      303 23038580 23038580
23038463 35.55720 34.91446 35.36383  -82.99  237.55  321.60   10.50   14.41 5.7493e+07 3.4225e+08 10.05634 0.98900 0.35260  4693.6 1.5316e+05      934 23033443 23038580
23038464 35.51133 34.92617 35.43227 -141.22  227.34  367.21    8.22   11.32 1.5507e+07 9.6451e+07 6.49859 0.26503 0.28950   412.5   25616      195 23038439 23038580
23038465 35.50623 35.01013 35.41241 -158.95   37.12  373.95    8.48   34.21 2.3634e+07 2.2169e+09 7.47887 0.89273 0.18990 1.6957e+05 2.1404e+06      160 23038580 23038580
23038467 35.51726 34.98893 35.34021 -132.14  209.69  286.62   16.82   19.18 1.5042e+08 4.5479e+08 13.85634 1.15839 0.32930  8101.2 2.288e+05     1088 23038580 23038580
23038470 35.53784 35.01437 35.46073 -172.39  190.25  346.64   18.45   19.36 1.2425e+08 1.8887e+08 13.00282 0.82920 0.52190    1499   66162      698 23038580 23038580
23038473 35.54684 34.91632 35.42008  -48.51  168.97  289.79   13.67   31.54 7.4324e+07 1.8465e+09 10.95634 0.87872 0.25000 1.1938e+05 1.6537e+06      796 23038439 23038580
23038474 35.54206 35.00644 35.46637 -103.33   92.95  410.46    9.14   11.35 1.6648e+07 8.4535e+07 6.65211 0.45790 0.26290  320.24   21264      362 23038470 23038580
23038476 35.42474 34.95852 35.43282   17.17  172.10  304.64   10.13   12.94 3.3662e+07 1.252e+08 8.41408 0.60250 0.22640  680.67   37023      320 23038580 23038580
23038487 35.43232 34.88896 35.55811  -63.09  -67.46  101.75   12.01   16.31 4.7845e+07 1.7366e+08 9.45915 0.60377 0.22640  1275.8   58766      265 23038580 23038580
23038488 35.46658 34.90797 35.57408 -160.88 -113.07  144.75   11.08   14.61 4.1606e+07 2.0099e+08 9.02958 1.00789 0.21310    1689   72232      243 23038580 23038580
23038490 35.42175 34.86227 35.56818   12.63  -34.94  177.11   10.71   16.93 3.8775e+07 1.6099e+08 8.81972 0.65238 0.15010    1103   52801      220 23038580 23038580
23038493 35.45529 34.82911 35.58673    3.41   -5.11  277.10    9.99   14.14 2.2887e+07 2.4423e+08 7.39718 0.47304 0.28950  2455.4   95107      152 23038580 23038580
23038496 35.43878 34.88627 35.53482 -128.28   75.23  211.89    8.51   14.38 1.9099e+07 1.7986e+08 6.96479 0.80804 0.28950  1364.7   61748      390 23038580 23038580
23038498 35.43925 34.90339 35.49794   62.23  186.91  238.39   16.32   22.87 7.3944e+07 5.2423e+08 10.93662 0.64756 0.21310   10642 2.7963e+05      422 23038580 23038580
23038502 35.41684 34.94517 35.59869  -53.46 -114.36  222.86    8.49   10.81 1.4746e+07 6.6761e+07 6.39014 0.41785 0.26290  203.53   15237       83 23038580 23038580
23038503 35.46320 34.95011 35.60720   47.12 -128.48  287.07   11.86   20.23 3.631e+07 4.2282e+08 8.62817 0.56637 0.18990  7043.2 2.0642e+05      205 23038580 23038580
23038506 35.42767 34.91682 35.62368  -73.01  -96.77  257.99   17.25   23.87 2.3014e+08 1.4577e+09 15.96901 1.79380 0.33930   75825 1.1846e+06     1384 23038580 23038580
23038508 35.49863 34.88594 35.52792 -127.38  252.97  212.92   12.17   25.40 8.6056e+07 1.0846e+09 11.50423 1.38924 0.23970   42984 7.8048e+05      931 23038580 23038580
23038511 35.47712 34.92473 35.50154  -26.34  235.26  215.56    9.50   15.73 2.8183e+07 1.431e+08 7.92958 0.90942 0.76100  879.79   44712      268 23038580 23038580
23038517 35.50089 34.84790 35.61758   30.70   43.67  262.17   23.85   28.43 3.9282e+08 1.7197e+09 19.08310 1.41310 0.28950 1.0414e+05 1.4958e+06     2495 23038580 23038580
23038518 35.47115 34.97477 35.53177   21.78 -142.35  397.48   18.58   23.60 1.1366e+08 2.0338e+09 12.62254 0.86204 0.41900 1.4371e+05 1.8953e+06      655 23038580 23038580
23038520 35.41215 34.99994 35.58818  -60.59    2.48  423.92    9.83   10.82 1.7972e+07 7.3563e+07 6.82535 0.43801 0.23970  245.22   17474      109 23037890 23038580
23038527 35.44699 34.97438 35.54301   -1.02   86.08  397.12   13.56   22.40 3.9718e+07 4.2338e+08 8.89014 0.58845 0.22640  7061.2 2.0681e+05      243 23033849 23038580
23038531 35.52047 34.84708 35.52606  -26.03    5.40   96.68   20.27   25.31 2.307e+08 9.6845e+08 15.98169 1.15280 0.26290   34580 6.6511e+05     1441 23038580 23038580
23038532 35.49406 34.90118 35.55049   14.63   52.94   61.13   11.29   18.22 4.2366e+07 1.4887e+08 9.08310 0.80376 0.11020  949.22   47280      266 23038580 23038580
23038537 35.48174 34.83754 35.61106  -25.76  -35.75  295.70   13.02   21.51 5.7113e+07 9.5282e+08 10.03521 0.91124 0.28950   33516 6.5001e+05      352 23038580 23038580
23038545 35.59244 34.88893 35.49004 -129.36  259.87  223.77   15.21   29.02 1.7817e+08 2.0648e+09 14.66197 1.01229 0.36590 1.4794e+05 1.9361e+06     1050 23038580 23038580
23038562 35.65032 34.99270 35.50858  -46.46    1.83  142.53    8.66    9.92 2.4014e+07 5.7113e+07 7.51831 0.63960 0.30280  150.83   12223      163 23038580 23038580
23038569 35.60719 35.06906 35.58466 -112.43  -89.38  382.70    9.60   10.27 2.5535e+07 5.8634e+07 7.67324 0.41511 0.22640  158.64   12685      198 23038580 23038580
23038570 35.49247 34.92989 35.49937   47.74 -186.14  318.22   11.68   11.46 5.2761e+07 1.1613e+08 9.77324 1.36654 0.90700  589.15   33293      540 23038580 23038580
23038575 35.61680 35.07230 35.53279   63.18  -50.79  314.60   10.40   10.51 3.4423e+07 9.0028e+07 8.47606 0.51153 0.35260  361.38   23241      349 23038580 23038580
23038576 35.53851 34.99218 35.51237 -179.70   97.17  328.00    8.62   12.19 1.2293e+07 1.5944e+08 6.01408 0.38353 0.35260  1082.7   52085       67 23038580 23038580
23038581 35.47149 34.98090 35.55752  -97.75  -85.77  359.88   24.61   33.94 3.9817e+08 3.4169e+09 19.16901 1.41041 0.26290 3.891e+05 3.9397e+06     3641 23038580 23038580
23038586 35.44616 35.27008 35.32642 -183.02  106.80  409.93    8.23    8.20 2.6859e+07 2.9127e+07 7.80282 0.82942 0.54850  35.434  4212.6      184       -1       -1
23038587 35.34875 35.21923 35.45827  -75.17  -23.73  377.33    8.07   10.23 2.3831e+07 6.2408e+07 7.49859 0.72373 0.28950  178.82   13853      156 23038580 23038580
23038589 35.21057 35.43275 35.32448 -150.11   35.43  329.79    8.11    8.03 2.6099e+07 3.7451e+07 7.72958 0.89155 0.45880  67.081  6735.9      298       -1       -1
23038597 35.25463 35.32846 35.44731 -161.50   46.67  366.55   10.52   11.17 8.6803e+07 1.0004e+08 11.53803 0.99935 0.61490  336.93   22074      969       -1       -1
23038598 35.24806 35.36865 35.37199 -177.94   68.32  363.42   11.30   11.05 9.1535e+07 9.8915e+07 11.74366 1.19108 0.45880  373.08   23792     1066       -1       -1
23038603 35.31539 35.35379 35.36777 -187.01   74.85  357.02    9.17    9.28 8.4915e+07 1.1348e+08 11.45352 1.74184 0.54850  323.01   21399      728       -1       -1
23038607 35.31099 35.31344 35.43100 -183.05   61.99  377.05   16.71   16.65 3.531e+08 3.9817e+08 18.41690 1.14822 0.57500  4983.3 1.6006e+05     2525       -1       -1
23038611 35.26505 35.38507 35.43492 -135.00   20.78  360.05    9.43    9.76 7.6211e+07 9.362e+07 11.04789 1.38170 0.45880  389.57   24560     1292       -1       -1
23038613 35.23051 35.25896 35.56134 -119.16   10.06  366.55    8.42    7.82 4.1606e+07 5.2958e+07 9.02958 0.48162 0.61490  130.47   10986      327       -1       -1
23038618 35.35895 35.23937 35.52011  -95.17  -64.26  363.46   17.36   17.51 3.5592e+08 4.7282e+08 18.46620 1.80220 0.48540  8729.1 2.4171e+05     2396 23038580 23038580
23038627 35.35480 35.19293 35.65056  -15.54  115.98  268.01    9.98   10.00 4.4451e+07 7.4887e+07 9.22958 1.05442 0.35260  253.76   17920      272 23038580 23038580
23038630 35.27805 35.30814 35.48711 -106.84  -12.83  358.76   13.48   13.80 2.3296e+08 3.6507e+08 16.03380 1.56284 0.43230  5312.8 1.6777e+05     1981       -1       -1
23038631 35.27347 35.35749 35.52707 -110.42   -8.08  364.09   12.91   13.69 1.4775e+08 2.0451e+08 13.77465 1.91952 0.39240  935.47   46776      976       -1       -1
23038634 35.28011 35.33292 35.51414 -111.61   -5.13  367.33    8.96   10.39 7.4887e+07 1.5451e+08 10.98310 1.52842 0.37920  1019.4   49826      636       -1       -1
23038639 35.51305 35.10217 35.31510 -165.91  177.43  340.10   13.59   18.96 6.5056e+07 2.5197e+08 10.48028 0.62117 0.16330  2607.1   99394      359 23038640 23038580
23038640 35.50877 35.09593 35.31811 -160.02  179.07  315.35   25.20   31.96 1.001e+09 2.8113e+09 26.06620 3.18519 0.33930 2.6755e+05 2.9922e+06     6276 23038580 23038580
23038648 35.46418 35.15673 35.48065 -152.62   69.41  368.19    8.36   12.97 2.0986e+07 1.1858e+08 7.18873 0.66268 0.20000  613.26   34289      126 23038580 23038580
23038650 35.54537 35.13325 35.49201   87.19   18.46  337.88    8.06    8.75 2.7803e+07 6.9972e+07 7.89437 0.70138 0.37920  222.75   16282      171 23038580 23038580
23038654 35.51553 35.12265 35.54313   84.35   13.44  217.81   11.79   11.95 6.9592e+07 1.5789e+08 10.71831 0.66746 0.44560  1062.6   51372      463 23038580 23038580
23038662 35.52494 35.17546 35.56125   23.56  -10.56  226.49   20.16   24.27 6.1859e+08 1.6676e+09 22.20282 2.69023 0.41900   98166 1.4322e+06     3522 23038580 23038580
23038663 35.59258 35.18644 35.51793  -33.32  -15.34  385.37   12.26   12.55 6.0901e+07 1.2501e+08 10.25211 0.92545 0.23970  678.76   36946      412 23038580 23038580
23038700 35.72365 35.24951 35.52666   -2.70   96.74  121.93    8.54    8.54 1.061e+08 1.061e+08 12.33521 1.30417 1.00000  495.36   29307      532       -1       -1
23038729 35.54025 35.14965 35.83746   41.39  215.92  198.62   14.47   14.45 5.6239e+08 6.007e+08 21.50986 2.58377 0.86720   12180 3.088e+05     4071       -1       -1
23038732 35.63595 35.15475 35.43511  -58.55  111.02   75.51   13.06   13.82 1.8775e+08 2.7479e+08 14.92254 1.34574 0.30280  3079.2 1.1234e+05     1925 23038580 23038580
23038734 35.66064 35.15500 35.49355   17.29  111.56   85.64    8.75    9.10 6.2606e+07 9.8155e+07 10.34648 1.25327 0.43230  426.61   26257      622 23038580 23038580
23038735 35.66839 35.19025 35.45454    5.36  135.09   96.16    8.70    9.71 1.0004e+08 1.4606e+08 12.09718 1.58995 0.77420  915.03   46022     1098 23038580 23038580
23038744 35.65008 35.11324 35.68787   39.80  186.78  115.55    9.22   10.13 6.5437e+07 7.0549e+07 10.50000 1.00455 0.74770  226.29   16472      378 23038580 23038580
23038758 35.65123 35.11954 35.63808   15.49  214.84  127.25   10.68   13.36 4.4254e+07 1.7056e+08 9.21690 0.89939 0.44560  1232.5   57291      240 23038761 23038580
23038761 35.64116 35.13685 35.64048   23.25  188.81  126.09   31.44   31.31 6.9606e+09 8.0761e+09 49.75352 9.09935 0.69460 2.0278e+06 1.3222e+07    48761 23038580 23038580
23038763 35.67673 35.14279 35.68011   -8.05  189.70  142.38   10.55   11.04 5.6549e+07 7.6592e+07 10.00141 1.01676 0.62820  264.96   18498      331 23038580 23038580
23038768 35.53373 35.02073 35.78277   64.07  213.96  179.73   19.25   19.49 8.2e+08 8.2366e+08 24.39014 2.61590 0.98670   25339 5.2919e+05     5223 23038580 23038580
23038771 35.63301 35.10993 35.75490   45.16  180.68  159.53    8.20    8.32 3.0634e+07 5.2394e+07 8.15352 0.67688 0.31610   45.61  5072.1      306       -1       -1
23038774 35.61325 35.18004 35.55889 -166.13  181.87  329.05    9.35    9.41 4.1986e+07 7.7732e+07 9.05634 0.84639 0.32930  272.59   18888      300 23038580 23038580
23038777 35.63888 35.25472 35.49635 -144.38  120.80  276.77   30.92   33.98 1.8324e+09 3.7352e+09 31.88592 3.10653 0.45880 4.6166e+05 4.4668e+06    17965       -1       -1
23038778 35.67012 35.24059 35.51438 -117.59  158.30  275.43    9.95   10.86 3.1394e+07 8.3775e+07 8.21972 0.74745 0.30280  314.73   20994      201       -1       -1
23058937 36.36380 34.94155 36.30389 -116.95   14.19  287.85    9.79   12.63 2.1183e+07 7.5085e+07 7.20986 0.46677 0.21310  22.462  3012.8      119 23059089 23059089
23058940 36.42423 35.01297 36.29592 -176.97   21.20  301.33    9.82   10.53 6.3549e+07 1.1783e+08 10.39859 0.86101 0.44560  185.15   14212      414 23059089 23059089
23058943 36.41051 34.93052 36.31118  -52.05    4.70  245.05    9.12    9.39 3.7254e+07 5.769e+07 8.70282 0.98719 0.33930  66.405  6685.9      253 23059089 23059089
23058950 36.40311 34.98339 36.33055  -26.62   -6.89  276.20   11.20   14.48 2.0239e+07 1.3144e+08 7.10141 0.34997 0.18990  20.581    2825      122 23059089 23059089
23058964 36.39680 35.00539 36.41859  -72.20   13.97  262.35    8.22    8.19 2.4394e+07 3.6873e+07 7.55775 0.56601 0.57500  29.455  3677.2      138 23059089 23059089
23058966 36.37698 34.95486 36.33928  -62.31  -12.47  294.91   10.74   12.18 4.8225e+07 1.1707e+08 9.48451 0.77509 0.23970  109.01  9626.2      273 23059089 23059089
23058972 36.43891 34.95294 36.40075  -98.69    7.79  326.11   13.86   15.70 1.8761e+08 5.2183e+08 14.91690 1.44731 0.37920  1479.8   65536     1489 23059089 23059089
23058984 36.43475 34.96463 36.30879    7.64   97.99  254.78    8.28    9.70 2.1944e+07 1.1101e+08 7.29437 0.98503 0.43230  24.037  3166.6      142 23059089 23059089
23058985 36.43474 34.97975 36.30872  -91.33  160.61  255.00   12.22   14.97 5.4662e+07 1.9634e+08 9.88873 0.78985 0.27620  138.65   11489      317 23059089 23059089
23059001 36.40950 34.99730 36.28430  -81.65  110.56  321.94   12.26   15.27 7.4141e+07 2.8676e+08 10.94648 1.02292 0.27620  248.93   17668      420 23059089 23059089
23059005 36.40222 35.05154 36.38565 -147.72   54.70  318.41   16.42   17.78 2.9014e+08 4.1606e+08 17.24930 1.14599 0.36590    3418 1.213e+05     2044 23059089 23059089
23059012 36.42973 34.99979 36.32375  -53.42  180.93  322.07    9.67   10.02 1.7972e+07 6.1085e+07 6.82535 0.51369 0.26290  16.382  2388.7      107 23059089 23059089
23059019 36.51806 34.97114 36.33897 -143.68   92.54  300.07    9.53   12.54 3.5549e+07 1.6986e+08 8.56901 0.85100 0.35260  60.695  6258.1      191 23059089 23059089
23059029 36.56827 34.98558 36.30520 -112.10  116.64  318.03    8.32    9.07 1.078e+07 3.5183e+07 5.75634 0.30579 0.26290  6.1406  1160.8       74       -1       -1
23059039 36.52461 35.02266 36.28345  -60.44   44.30  321.12    9.26    9.74 9.5887e+07 1.3314e+08 11.92676 1.29858 0.64140  407.89   25405      819 23059089 23059089
23059040 36.45296 35.04139 36.32028  -81.08   94.72  284.39    9.27   16.14 1.8535e+07 2.5225e+08 6.89577 0.56787 0.25000  17.383  2495.1      163 23059089 23059089
23059059 36.42647 35.06025 36.28497  -65.75   56.94  324.84    8.24    9.00 2.4958e+07 6.0338e+07 7.61549 0.57502 0.45880  30.775  3797.7      795 23059089 23059089
23059064 36.46465 34.94508 36.36700 -148.07  112.53  340.63    8.33    8.25 4.9366e+07 8.2085e+07 9.55915 1.14911 0.45880  114.01  9949.3      277 23059089 23059089
23059077 36.50109 35.00556 36.37261  -99.20   84.64  289.37    8.45   14.67 1.5324e+07 1.7254e+08 6.47183 0.46693 0.30280  12.063  1907.3      227 23059089 23059089
23059082 36.43556 35.01651 36.38762 -154.36   62.27  355.13   17.98   20.09 6.0127e+08 9.5127e+08 21.99296 3.14238 0.44560   13847 3.3936e+05     4124 23059089 23059089
23059086 36.40337 35.01949 36.31549 -120.28   54.55  265.93   11.76   12.94 3.8014e+07 1.0118e+08 8.76197 0.58207 0.41900  69.032  6879.4      218 23059089 23059089
23059089 36.43335 34.98389 36.33637  -89.80   65.84  288.37   81.37   81.37 9.1254e+10 9.1254e+10 117.31268 17.12374 1.00000 2.24e+08 3.9916e+08   371062       -1       -1
23059094 36.45280 34.99772 36.35672 -125.83   96.44  254.38    9.90   18.31 3.3282e+07 4.7056e+08 8.38169 0.87155 0.28950   53.48  5701.9      246 23059089 23059089
23059095 36.44642 35.02662 36.36204 -147.05   63.88  312.78   23.48   30.14 7.7577e+08 3.2437e+09 23.94225 3.00367 0.45880   22586 4.8629e+05     4365 23059089 23059089
23059097 36.52681 35.09797 36.36375  -94.91  139.28  350.96    9.55    9.47 6.6944e+07 7.0169e+07 10.58028 0.77609 0.86720  204.61   15296      413       -1       -1
23059635 34.10094 36.42310 34.18173  -82.47  -33.28  320.23    9.06    9.07 5.1254e+07 5.9197e+07 9.67887 1.09085 0.48540  122.53   10491      294       -1       -1
23059660 34.22509 36.32668 34.31318  -93.22   36.52  360.07    8.47    8.51 4.407e+07 5.693e+07 9.20423 1.08960 0.52190   91.69  8476.3      270 23059894 23059894
23059669 34.20791 36.32434 34.25968  -66.69  -30.16  318.67   15.13   15.66 1.4958e+08 1.931e+08 13.83239 1.09122 0.40570  957.86   47596      862       -1       -1
23059672 34.20402 36.37859 34.26432  -62.20  -36.57  324.31    9.04   10.79 3.1775e+07 7.9803e+07 8.25352 0.60664 0.30280  48.928  5340.8      189 23059719 23059719
23059673 34.13647 36.45607 34.22638  -76.74  -11.21  302.15   12.90   14.80 9.9859e+07 2.0366e+08 12.08873 1.03199 0.25000  440.94   26903      550       -1       -1
23059677 34.24080 36.42637 34.31087  -64.03  -32.80  325.76    9.36   10.37 2.893e+07 6.7141e+07 8.00000 0.51105 0.35260  40.863  4678.3      166 23059877 23059877
23059682 34.16358 36.38073 34.24875 -107.94  -31.20  340.67    8.33    8.63 2.6479e+07 4.7465e+07 7.76620 0.85638 0.41900  34.477  4128.6      165 23059719 23059719
23059683 34.17409 36.38417 34.27063  -85.07  -34.52  351.70   15.54   17.05 5.8056e+08 8.0944e+08 21.73803 2.60095 0.62820   12946 3.2298e+05     3945 23059719 23059719
23059695 34.19643 36.39582 34.11287  -73.34    0.26  378.06    8.45    8.91 5.2197e+07 8.3408e+07 9.73803 1.57297 0.40570  126.89   10764      347       -1       -1
23059698 34.21954 36.32121 34.28558  -22.45   -3.83  315.59   12.13   12.74 1.2275e+08 1.4254e+08 12.94930 0.81789 0.27620  655.32   36003      715       -1       -1
23059700 34.19804 36.33223 34.29590  -39.04    5.67  314.80    8.87    8.36 5.0113e+07 6.3169e+07 9.60704 1.20842 0.62820  117.34   10162      292       -1       -1
